Home,Away,Year,ID,Home_Team,Away_Team
25.0,21.0,1968.0,41143.0,San José State,BYU
7.0,10.0,1968.0,41144.0,Vanderbilt,Tennessee
30.0,12.0,1968.0,41146.0,Penn State,Syracuse
22.0,26.0,1969.0,41157.0,SMU,Air Force
10.0,7.0,1969.0,41158.0,Ball State,Buffalo
24.0,14.0,1969.0,41159.0,Kent State,Dayton
24.0,24.0,1969.0,41160.0,Louisville,Drake
35.0,7.0,1969.0,41161.0,Miami (OH),Xavier
28.0,0.0,1969.0,41162.0,North Dakota State,Northern Illinois
14.0,10.0,1969.0,41163.0,UTEP,Pacific
37.0,0.0,1969.0,41164.0,UCLA,Oregon State
41.0,14.0,1969.0,41165.0,Villanova,West Chester
21.0,22.0,1969.0,41166.0,NC State,Wake Forest
57.0,11.0,1969.0,41167.0,West Virginia,Cincinnati
24.0,0.0,1969.0,41168.0,Western Michigan,Central Michigan
17.0,7.0,1969.0,41169.0,Wichita State,Utah State
13.0,17.0,1969.0,41170.0,Virginia Tech,Alabama
48.0,26.0,1969.0,41171.0,Arizona State,Minnesota
39.0,0.0,1969.0,41172.0,Arkansas,Oklahoma State
31.0,14.0,1969.0,41173.0,Army,New Mexico
57.0,0.0,1969.0,41174.0,Auburn,Wake Forest
0.0,20.0,1969.0,41175.0,Colgate,Boston University
22.0,20.0,1969.0,41176.0,BYU,Colorado State
17.0,0.0,1969.0,41177.0,Buffalo,Xavier
26.0,18.0,1969.0,41178.0,Cincinnati,William & Mary
16.0,41.0,1969.0,41179.0,Lehigh,The Citadel
14.0,21.0,1969.0,41180.0,Virginia,Clemson
35.0,14.0,1969.0,41181.0,Colorado,Tulsa
8.0,21.0,1969.0,41182.0,Guilford,Davidson
7.0,0.0,1969.0,41183.0,East Tennessee State,East Carolina
59.0,34.0,1969.0,41184.0,Florida,Houston
24.0,0.0,1969.0,41185.0,Florida State,Wichita State
27.0,7.0,1969.0,41186.0,Fresno State,Cal Poly-Pomona
12.0,14.0,1969.0,41187.0,Presbyterian College,Furman
35.0,0.0,1969.0,41188.0,Georgia,Tulane
24.0,21.0,1969.0,41189.0,Georgia Tech,SMU
30.0,58.0,1969.0,41190.0,Kentucky,Indiana
15.0,45.0,1969.0,41191.0,Baylor,Kansas State
16.0,32.0,1969.0,41192.0,California-Santa Barbara,Long Beach State
35.0,6.0,1969.0,41193.0,LSU,Texas A&M
17.0,13.0,1969.0,41194.0,Louisville,Southern Illinois
9.0,19.0,1969.0,41195.0,Dayton,Miami (OH)
42.0,14.0,1969.0,41196.0,Michigan,Vanderbilt
27.0,11.0,1969.0,41197.0,Michigan State,Washington
28.0,3.0,1969.0,41198.0,Ole Miss,Memphis
17.0,14.0,1969.0,41199.0,Mississippi State,Richmond
19.0,17.0,1969.0,41200.0,Missouri,Air Force
27.0,14.0,1969.0,41201.0,Morehead State,Marshall
21.0,14.0,1969.0,41202.0,New Mexico State,Howard Payne
10.0,3.0,1969.0,41203.0,NC State,North Carolina
40.0,6.0,1969.0,41204.0,North Texas,Louisiana
20.0,21.0,1969.0,41205.0,West Texas A&M,Northern Arizona
47.0,30.0,1969.0,41206.0,Northern Illinois,Idaho
35.0,10.0,1969.0,41207.0,Notre Dame,Northwestern
35.0,0.0,1969.0,41208.0,Ohio,Kent State
21.0,48.0,1969.0,41209.0,Wisconsin,Oklahoma
17.0,28.0,1969.0,41210.0,Utah,Oregon
14.0,42.0,1969.0,41211.0,Iowa,Oregon State
21.0,0.0,1969.0,41212.0,Pacific,Western Michigan
22.0,45.0,1969.0,41213.0,Navy,Penn State
35.0,42.0,1969.0,41214.0,TCU,Purdue
55.0,0.0,1969.0,41215.0,Rice,VMI
22.0,44.0,1969.0,41216.0,Lafayette,Rutgers
27.0,20.0,1969.0,41217.0,South Carolina,Duke
21.0,31.0,1969.0,41218.0,Nebraska,USC
14.0,6.0,1969.0,41219.0,Southern Mississippi,Southeastern Louisiana
63.0,21.0,1969.0,41220.0,Stanford,San José State
14.0,13.0,1969.0,41221.0,Syracuse,Iowa State
31.0,0.0,1969.0,41222.0,Tennessee,Chattanooga
0.0,17.0,1969.0,41223.0,California,Texas
38.0,22.0,1969.0,41224.0,Texas Tech,Kansas
45.0,18.0,1969.0,41225.0,Toledo,Villanova
42.0,8.0,1969.0,41226.0,UCLA,Pittsburgh
6.0,14.0,1969.0,41227.0,Bowling Green,Utah State
18.0,19.0,1969.0,41228.0,Illinois,Washington State
31.0,7.0,1969.0,41229.0,West Virginia,Maryland
23.0,7.0,1969.0,41230.0,Wyoming,Arizona
14.0,16.0,1969.0,41231.0,Miami,Florida State
63.0,14.0,1969.0,41232.0,Alabama,Southern Mississippi
55.0,0.0,1969.0,41233.0,Arkansas,Tulsa
6.0,16.0,1969.0,41234.0,Vanderbilt,Army
21.0,14.0,1969.0,41235.0,Boston College,Navy
7.0,27.0,1969.0,41236.0,Dayton,Bowling Green
21.0,0.0,1969.0,41237.0,Brown,Rhode Island
6.0,16.0,1969.0,41238.0,UMass,Buffalo
14.0,17.0,1969.0,41239.0,Indiana,California
21.0,6.0,1969.0,41240.0,California-Santa Barbara,Nevada
14.0,10.0,1969.0,41241.0,The Citadel,Arkansas State
24.0,28.0,1969.0,41242.0,Cornell,Colgate
50.0,21.0,1969.0,41243.0,Colorado State,Wichita State
15.0,19.0,1969.0,41244.0,Yale,Connecticut
0.0,31.0,1969.0,41245.0,New Hampshire,Dartmouth
14.0,77.0,1969.0,41246.0,Furman,Davidson
35.0,47.0,1969.0,41247.0,Mississippi State,Florida
20.0,28.0,1969.0,41248.0,Montana State,Fresno State
0.0,30.0,1969.0,41249.0,Clemson,Georgia
17.0,10.0,1969.0,41250.0,Georgia Tech,Baylor
13.0,0.0,1969.0,41251.0,Harvard,Holy Cross
47.0,42.0,1969.0,41252.0,Idaho State,Idaho
61.0,35.0,1969.0,41253.0,Iowa,Washington State
10.0,0.0,1969.0,41254.0,Iowa State,BYU
13.0,0.0,1969.0,41255.0,Kansas,Syracuse
27.0,42.0,1969.0,41256.0,Arizona,Kansas State
7.0,23.0,1969.0,41257.0,Xavier,Kent State
10.0,9.0,1969.0,41258.0,Kentucky,Ole Miss
22.0,36.0,1969.0,41259.0,Columbia,Lafayette
0.0,42.0,1969.0,41260.0,Rice,LSU
6.0,24.0,1969.0,41261.0,East Carolina,Louisiana Tech
15.0,13.0,1969.0,41262.0,Memphis,North Texas
20.0,24.0,1969.0,41263.0,Western Michigan,Miami (OH)
45.0,7.0,1969.0,41264.0,Michigan,Washington
23.0,15.0,1969.0,41265.0,Michigan State,SMU
37.0,6.0,1969.0,41266.0,Missouri,Illinois
14.0,0.0,1969.0,41267.0,Nebraska,Texas A&M
7.0,16.0,1969.0,41268.0,Texas-Arlington,New Mexico State
7.0,24.0,1969.0,41269.0,Maryland,NC State
35.0,35.0,1969.0,41270.0,Ohio,Minnesota
62.0,0.0,1969.0,41271.0,Ohio State,TCU
37.0,8.0,1969.0,41272.0,Oklahoma,Pittsburgh
24.0,18.0,1969.0,41273.0,Oklahoma State,Houston
7.0,30.0,1969.0,41274.0,Arizona State,Oregon State
3.0,36.0,1969.0,41275.0,Utah State,Pacific
27.0,3.0,1969.0,41276.0,Penn State,Colorado
28.0,17.0,1969.0,41277.0,Pennsylvania,Bucknell
28.0,14.0,1969.0,41278.0,Purdue,Notre Dame
0.0,20.0,1969.0,41279.0,VMI,Richmond
29.0,0.0,1969.0,41280.0,Rutgers,Princeton
0.0,49.0,1969.0,41281.0,Cal State Los Angeles,San Diego State
14.0,6.0,1969.0,41282.0,South Carolina,North Carolina
48.0,6.0,1969.0,41283.0,USC,Northwestern
28.0,0.0,1969.0,41284.0,Stanford,Oregon
45.0,19.0,1969.0,41285.0,Tennessee,Auburn
49.0,7.0,1969.0,41286.0,Texas,Texas Tech
21.0,7.0,1969.0,41287.0,Texas A&M-Kingsville,Long Beach State
6.0,21.0,1969.0,41288.0,New Mexico,UTEP
13.0,38.0,1969.0,41289.0,Marshall,Toledo
23.0,34.0,1969.0,41290.0,Wisconsin,UCLA
42.0,7.0,1969.0,41291.0,Utah,San José State
33.0,36.0,1969.0,41292.0,Delaware,Villanova
10.0,0.0,1969.0,41293.0,Virginia,Duke
16.0,10.0,1969.0,41294.0,Wake Forest,Virginia Tech
22.0,7.0,1969.0,41295.0,West Texas A&M,Northern Illinois
17.0,35.0,1969.0,41296.0,Tulane,West Virginia
6.0,7.0,1969.0,41297.0,Temple,William & Mary
25.0,27.0,1969.0,41298.0,Air Force,Wyoming
21.0,31.0,1969.0,41299.0,Southern Mississippi,Idaho
23.0,13.0,1969.0,41300.0,Miami,NC State
33.0,32.0,1969.0,41301.0,Alabama,Ole Miss
23.0,7.0,1969.0,41302.0,Arizona State,BYU
24.0,6.0,1969.0,41303.0,Arkansas,TCU
44.0,3.0,1969.0,41304.0,Auburn,Kentucky
28.0,24.0,1969.0,41305.0,Boston College,Tulane
10.0,13.0,1969.0,41306.0,Harvard,Boston University
21.0,10.0,1969.0,41307.0,Bowling Green,Western Michigan
14.0,13.0,1969.0,41308.0,Cal Poly-Pomona,Cal State Los Angeles
21.0,32.0,1969.0,41309.0,Long Beach State,Cal State Northridge
31.0,21.0,1969.0,41310.0,California,Rice
21.0,19.0,1969.0,41311.0,California-Santa Barbara,Whittier
21.0,21.0,1969.0,41312.0,Carson-Newman,Furman
17.0,14.0,1969.0,41313.0,Cincinnati,Xavier
13.0,31.0,1969.0,41314.0,East Carolina,The Citadel
10.0,21.0,1969.0,41315.0,Georgia Tech,Clemson
30.0,7.0,1969.0,41316.0,Colorado,Indiana
38.0,6.0,1969.0,41317.0,Dartmouth,Holy Cross
16.0,17.0,1969.0,41318.0,Trinity (Texas),Davidson
27.0,23.0,1969.0,41319.0,Drake,North Texas
21.0,6.0,1969.0,41320.0,Florida,Florida State
41.0,16.0,1969.0,41321.0,Georgia,South Carolina
74.0,0.0,1969.0,41322.0,Houston,Mississippi State
31.0,19.0,1969.0,41323.0,Iowa,Arizona
20.0,48.0,1969.0,41324.0,Illinois,Iowa State
8.0,17.0,1969.0,41325.0,Buffalo,Kent State
9.0,7.0,1969.0,41326.0,Lamar,New Mexico State
63.0,8.0,1969.0,41327.0,LSU,Baylor
24.0,17.0,1969.0,41328.0,Louisville,Dayton
14.0,19.0,1969.0,41329.0,Wake Forest,Maryland
17.0,40.0,1969.0,41330.0,Michigan,Missouri
14.0,42.0,1969.0,41331.0,Minnesota,Nebraska
16.0,7.0,1969.0,41332.0,New Mexico,Kansas
38.0,22.0,1969.0,41333.0,North Carolina,Vanderbilt
17.0,18.0,1969.0,41334.0,Marshall,Northern Illinois
42.0,28.0,1969.0,41335.0,Notre Dame,Michigan State
14.0,41.0,1969.0,41336.0,Washington,Ohio State
17.0,10.0,1969.0,41337.0,Oklahoma State,Texas Tech
24.0,25.0,1969.0,41338.0,Washington State,Oregon
40.0,21.0,1969.0,41339.0,Pacific,Fresno State
14.0,17.0,1969.0,41340.0,Kansas State,Penn State
23.0,2.0,1969.0,41341.0,Pennsylvania,Brown
12.0,14.0,1969.0,41342.0,Duke,Pittsburgh
7.0,21.0,1969.0,41343.0,Columbia,Princeton
36.0,35.0,1969.0,41344.0,Purdue,Stanford
17.0,10.0,1969.0,41345.0,Richmond,Virginia Tech
21.0,7.0,1969.0,41346.0,Rutgers,Cornell
21.0,55.0,1969.0,41347.0,San José State,San Diego State
7.0,31.0,1969.0,41348.0,Oregon State,USC
7.0,43.0,1969.0,41349.0,Wisconsin,Syracuse
16.0,55.0,1969.0,41350.0,Memphis,Tennessee
56.0,17.0,1969.0,41351.0,Texas,Navy
13.0,20.0,1969.0,41352.0,Army,Texas A&M
34.0,9.0,1969.0,41353.0,Toledo,Ohio
0.0,36.0,1969.0,41354.0,Northwestern,UCLA
6.0,24.0,1969.0,41355.0,UTEP,Utah
57.0,8.0,1969.0,41356.0,Villanova,Santa Clara
15.0,28.0,1969.0,41357.0,William & Mary,Virginia
14.0,24.0,1969.0,41358.0,Wichita State,West Texas A&M
32.0,0.0,1969.0,41359.0,West Virginia,VMI
39.0,3.0,1969.0,41360.0,Wyoming,Colorado State
40.0,21.0,1969.0,41361.0,Yale,Colgate
0.0,20.0,1969.0,41362.0,Miami,LSU
19.0,17.0,1969.0,41363.0,SMU,TCU
10.0,20.0,1969.0,41364.0,North Carolina,Air Force
51.0,0.0,1969.0,41365.0,Auburn,Clemson
41.0,15.0,1969.0,41366.0,BYU,New Mexico
27.0,0.0,1969.0,41367.0,Buffalo,Dayton
44.0,13.0,1969.0,41368.0,California,Washington
0.0,14.0,1969.0,41369.0,Iowa State,Colorado
33.0,37.0,1969.0,41370.0,Utah State,Colorado State
41.0,0.0,1969.0,41371.0,Dartmouth,Pennsylvania
37.0,7.0,1969.0,41372.0,Davidson,Richmond
20.0,27.0,1969.0,41373.0,Wake Forest,Duke
18.0,17.0,1969.0,41374.0,Florida,Tulane
14.0,38.0,1969.0,41375.0,Cal State Northridge,Fresno State
51.0,0.0,1969.0,41376.0,Harvard,Columbia
17.0,34.0,1969.0,41377.0,Arizona,Houston
17.0,7.0,1969.0,41378.0,Indiana,Minnesota
22.0,26.0,1969.0,41379.0,Kansas,Kansas State
6.0,7.0,1969.0,41380.0,Virginia Tech,Kentucky
7.0,17.0,1969.0,41381.0,Rutgers,Lehigh
14.0,28.0,1969.0,41382.0,Hawai'i,Long Beach State
6.0,52.0,1969.0,41383.0,Cincinnati,Memphis
35.0,7.0,1969.0,41384.0,Miami (OH),Marshall
31.0,20.0,1969.0,41385.0,Michigan,Purdue
25.0,17.0,1969.0,41386.0,Ole Miss,Georgia
34.0,20.0,1969.0,41387.0,Mississippi State,Southern Mississippi
17.0,7.0,1969.0,41388.0,Missouri,Nebraska
34.0,9.0,1969.0,41389.0,Montana,Idaho
6.0,23.0,1969.0,41390.0,Wichita State,New Mexico State
35.0,13.0,1969.0,41391.0,North Texas,Weber State
14.0,20.0,1969.0,41392.0,Cal State Los Angeles,Northern Arizona
6.0,10.0,1969.0,41393.0,Illinois,Northwestern
0.0,45.0,1969.0,41394.0,Army,Notre Dame
31.0,6.0,1969.0,41395.0,Ohio,Xavier
54.0,21.0,1969.0,41396.0,Ohio State,Michigan State
38.0,0.0,1969.0,41397.0,Pacific,California-Santa Barbara
20.0,0.0,1969.0,41398.0,Penn State,West Virginia
46.0,19.0,1969.0,41399.0,Pittsburgh,Navy
17.0,24.0,1969.0,41400.0,Cornell,Princeton
14.0,24.0,1969.0,41401.0,West Texas A&M,San Diego State
34.0,36.0,1969.0,41402.0,Oregon,San José State
21.0,16.0,1969.0,41403.0,South Carolina,NC State
26.0,24.0,1969.0,41404.0,USC,Stanford
9.0,20.0,1969.0,41405.0,Maryland,Syracuse
31.0,14.0,1969.0,41406.0,Tampa,Tulsa
26.0,8.0,1969.0,41407.0,Tennessee,Georgia Tech
27.0,17.0,1969.0,41408.0,Texas,Oklahoma
13.0,9.0,1969.0,41409.0,Texas Tech,Texas A&M
26.0,27.0,1969.0,41410.0,Bowling Green,Toledo
14.0,46.0,1969.0,41411.0,Washington State,UCLA
24.0,23.0,1969.0,41412.0,Utah,Arizona State
14.0,10.0,1969.0,41413.0,Vanderbilt,Alabama
28.0,10.0,1969.0,41414.0,Virginia,VMI
12.0,14.0,1969.0,41415.0,Northern Illinois,Western Kentucky
33.0,13.0,1969.0,41416.0,Western Michigan,Kent State
14.0,21.0,1969.0,41417.0,The Citadel,William & Mary
23.0,17.0,1969.0,41418.0,Wisconsin,Iowa
49.0,7.0,1969.0,41419.0,Wofford,Furman
37.0,9.0,1969.0,41420.0,Wyoming,UTEP
13.0,27.0,1969.0,41421.0,Brown,Yale
60.0,13.0,1969.0,41422.0,Air Force,Oregon
26.0,10.0,1969.0,41423.0,Arizona,UTEP
11.0,45.0,1969.0,41424.0,San José State,Arizona State
7.0,21.0,1969.0,41425.0,Baylor,Arkansas
14.0,17.0,1969.0,41426.0,Georgia Tech,Auburn
0.0,7.0,1969.0,41427.0,Kent State,Bowling Green
21.0,17.0,1969.0,41428.0,Cal Poly,Fresno State
26.0,2.0,1969.0,41429.0,California-Santa Barbara,Cal State Northridge
21.0,14.0,1969.0,41430.0,Cincinnati,Wichita State
2.0,28.0,1969.0,41431.0,VMI,The Citadel
28.0,14.0,1969.0,41432.0,Clemson,Wake Forest
28.0,35.0,1969.0,41433.0,Princeton,Colgate
27.0,7.0,1969.0,41434.0,Colorado State,West Texas A&M
41.0,24.0,1969.0,41435.0,Cornell,Harvard
13.0,38.0,1969.0,41436.0,Brown,Dartmouth
15.0,17.0,1969.0,41437.0,William & Mary,Davidson
56.0,24.0,1969.0,41438.0,Dayton,Northern Illinois
52.0,2.0,1969.0,41439.0,Florida,North Carolina
20.0,38.0,1969.0,41440.0,Tulsa,Florida State
8.0,40.0,1969.0,41441.0,Vanderbilt,Georgia
41.0,20.0,1969.0,41442.0,Indiana,Illinois
34.0,7.0,1969.0,41443.0,Kansas State,Iowa State
23.0,15.0,1969.0,41444.0,Long Beach State,Northern Arizona
10.0,37.0,1969.0,41445.0,Kentucky,LSU
34.0,17.0,1969.0,41446.0,Louisville,Marshall
20.0,7.0,1969.0,41447.0,Maryland,Duke
26.0,13.0,1969.0,41448.0,Memphis,Miami
21.0,24.0,1969.0,41449.0,Ohio,Miami (OH)
23.0,12.0,1969.0,41450.0,Michigan State,Michigan
69.0,7.0,1969.0,41451.0,Ole Miss,Southern Mississippi
26.0,30.0,1969.0,41452.0,Texas Tech,Mississippi State
31.0,21.0,1969.0,41453.0,Missouri,Oklahoma State
21.0,17.0,1969.0,41454.0,Nebraska,Kansas
0.0,31.0,1969.0,41455.0,Virginia,NC State
12.0,30.0,1969.0,41456.0,New Mexico State,North Texas
27.0,7.0,1969.0,41457.0,Northwestern,Wisconsin
7.0,34.0,1969.0,41458.0,Minnesota,Ohio State
42.0,30.0,1969.0,41459.0,Oklahoma,Colorado
6.0,10.0,1969.0,41460.0,Washington,Oregon State
28.0,0.0,1969.0,41461.0,Pacific,Idaho
14.0,15.0,1969.0,41462.0,Syracuse,Penn State
13.0,7.0,1969.0,41463.0,Pennsylvania,Lehigh
35.0,31.0,1969.0,41464.0,Purdue,Iowa
24.0,7.0,1969.0,41465.0,Richmond,East Carolina
20.0,6.0,1969.0,41466.0,Rutgers,Navy
34.0,14.0,1969.0,41467.0,Samford,Furman
10.0,27.0,1969.0,41468.0,Texas-Arlington,San Diego State
16.0,17.0,1969.0,41469.0,Virginia Tech,South Carolina
14.0,14.0,1969.0,41470.0,USC,Notre Dame
14.0,34.0,1969.0,41471.0,Rice,SMU
49.0,0.0,1969.0,41472.0,Stanford,Washington State
14.0,41.0,1969.0,41473.0,Alabama,Tennessee
16.0,6.0,1969.0,41474.0,TCU,Texas A&M
38.0,13.0,1969.0,41475.0,Toledo,Western Michigan
22.0,26.0,1969.0,41476.0,Pittsburgh,Tulane
32.0,0.0,1969.0,41477.0,UCLA,California
0.0,24.0,1969.0,41478.0,New Mexico,Utah
7.0,23.0,1969.0,41479.0,Army,Utah State
6.0,24.0,1969.0,41480.0,Boston College,Villanova
40.0,7.0,1969.0,41481.0,Wyoming,BYU
6.0,41.0,1969.0,41482.0,Columbia,Yale
34.0,28.0,1969.0,41483.0,Long Beach State,Santa Clara
14.0,9.0,1969.0,41484.0,Miami,TCU
28.0,7.0,1969.0,41485.0,Air Force,Colorado State
10.0,14.0,1969.0,41486.0,Dayton,Akron
13.0,38.0,1969.0,41487.0,Clemson,Alabama
52.0,28.0,1969.0,41488.0,Arizona,New Mexico
52.0,14.0,1969.0,41489.0,Arkansas,Wichita State
38.0,7.0,1969.0,41490.0,Army,Boston College
3.0,0.0,1969.0,41491.0,Bowling Green,Miami (OH)
7.0,30.0,1969.0,41492.0,UTEP,BYU
0.0,17.0,1969.0,41493.0,Washington State,California
34.0,28.0,1969.0,41494.0,The Citadel,Davidson
6.0,20.0,1969.0,41495.0,Brown,Colgate
31.0,24.0,1969.0,41496.0,Colorado,Missouri
10.0,24.0,1969.0,41497.0,Harvard,Dartmouth
25.0,25.0,1969.0,41498.0,Duke,NC State
3.0,17.0,1969.0,41499.0,Southern Illinois,East Carolina
41.0,20.0,1969.0,41500.0,Florida,Vanderbilt
20.0,17.0,1969.0,41501.0,Florida State,Mississippi State
0.0,24.0,1969.0,41502.0,Cal State Los Angeles,Fresno State
30.0,0.0,1969.0,41503.0,Georgia,Kentucky
25.0,11.0,1969.0,41504.0,Houston,Ole Miss
31.0,21.0,1969.0,41505.0,Idaho,Montana State
19.0,18.0,1969.0,41506.0,Iowa,Michigan State
44.0,20.0,1969.0,41507.0,Iowa State,Kansas
59.0,21.0,1969.0,41508.0,Kansas State,Oklahoma
21.0,20.0,1969.0,41509.0,LSU,Auburn
0.0,40.0,1969.0,41510.0,Utah State,Memphis
9.0,35.0,1969.0,41511.0,Minnesota,Michigan
10.0,0.0,1969.0,41512.0,Navy,Virginia
13.0,3.0,1969.0,41513.0,Nebraska,Oklahoma State
23.0,3.0,1969.0,41514.0,North Carolina,Wake Forest
31.0,13.0,1969.0,41515.0,North Texas,Louisville
17.0,13.0,1969.0,41516.0,Northern Illinois,Ball State
0.0,37.0,1969.0,41517.0,Tulane,Notre Dame
41.0,0.0,1969.0,41518.0,Ohio State,Illinois
22.0,7.0,1969.0,41519.0,Oregon,Washington
42.0,3.0,1969.0,41520.0,Penn State,Ohio
42.0,0.0,1969.0,41521.0,Princeton,Pennsylvania
45.0,20.0,1969.0,41522.0,Purdue,Northwestern
21.0,14.0,1969.0,41523.0,Rutgers,Columbia
13.0,55.0,1969.0,41524.0,California-Santa Barbara,San Diego State
17.0,0.0,1969.0,41525.0,South Carolina,Maryland
29.0,18.0,1969.0,41526.0,USC,Georgia Tech
31.0,28.0,1969.0,41527.0,Southern Mississippi,Richmond
31.0,0.0,1969.0,41528.0,Texas,Rice
24.0,0.0,1969.0,41529.0,Texas A&M,Baylor
24.0,27.0,1969.0,41530.0,SMU,Texas Tech
43.0,17.0,1969.0,41531.0,Toledo,Kent State
40.0,24.0,1969.0,41532.0,Tulsa,Cincinnati
20.0,20.0,1969.0,41533.0,UCLA,Stanford
3.0,7.0,1969.0,41534.0,Oregon State,Utah
7.0,35.0,1969.0,41535.0,Xavier,Villanova
7.0,21.0,1969.0,41536.0,Buffalo,Virginia Tech
17.0,16.0,1969.0,41537.0,West Texas A&M,New Mexico State
49.0,18.0,1969.0,41538.0,West Virginia,Pittsburgh
48.0,14.0,1969.0,41539.0,Western Michigan,Marshall
25.0,17.0,1969.0,41540.0,William & Mary,VMI
36.0,34.0,1969.0,41541.0,Wisconsin,Indiana
16.0,7.0,1969.0,41542.0,Wyoming,San José State
17.0,0.0,1969.0,41543.0,Yale,Cornell
6.0,13.0,1969.0,41544.0,Army,Air Force
19.0,23.0,1969.0,41545.0,Mississippi State,Alabama
30.0,14.0,1969.0,41546.0,Arizona State,Wyoming
35.0,13.0,1969.0,41547.0,Arkansas,Texas A&M
38.0,12.0,1969.0,41548.0,Auburn,Florida
31.0,21.0,1969.0,41549.0,BYU,Arizona
33.0,0.0,1969.0,41550.0,Buffalo,Temple
40.0,0.0,1969.0,41551.0,Clemson,Maryland
14.0,14.0,1969.0,41552.0,Colgate,Lehigh
10.0,3.0,1969.0,41553.0,Cornell,Columbia
21.0,42.0,1969.0,41554.0,Yale,Dartmouth
59.0,6.0,1969.0,41555.0,Davidson,VMI
32.0,14.0,1969.0,41556.0,Dayton,Xavier
44.0,0.0,1969.0,41557.0,Delaware,Rutgers
24.0,21.0,1969.0,41558.0,East Carolina,Furman
34.0,9.0,1969.0,41559.0,Florida State,South Carolina
20.0,7.0,1969.0,41560.0,Georgia Tech,Duke
6.0,20.0,1969.0,41561.0,Pennsylvania,Harvard
52.0,28.0,1969.0,41562.0,Hawai'i,Cal State Los Angeles
38.0,36.0,1969.0,41563.0,Houston,Miami
0.0,16.0,1969.0,41564.0,Michigan State,Indiana
35.0,6.0,1969.0,41565.0,Kent State,Louisville
20.0,22.0,1969.0,41566.0,Cal Poly,Long Beach State
21.0,16.0,1969.0,41567.0,Marshall,Bowling Green
42.0,24.0,1969.0,41568.0,Memphis,Tulsa
35.0,7.0,1969.0,41569.0,Michigan,Wisconsin
8.0,35.0,1969.0,41570.0,Iowa,Minnesota
26.0,23.0,1969.0,41571.0,Ole Miss,LSU
41.0,38.0,1969.0,41572.0,Missouri,Kansas State
20.0,7.0,1969.0,41573.0,Nebraska,Colorado
24.0,27.0,1969.0,41574.0,San José State,New Mexico
0.0,12.0,1969.0,41575.0,Virginia,North Carolina
30.0,31.0,1969.0,41576.0,Cincinnati,North Texas
47.0,0.0,1969.0,41577.0,Notre Dame,Navy
22.0,17.0,1969.0,41578.0,Ohio,Western Michigan
6.0,35.0,1969.0,41579.0,Northwestern,Ohio State
37.0,14.0,1969.0,41580.0,Oklahoma,Iowa State
25.0,28.0,1969.0,41581.0,Kansas,Oklahoma State
58.0,14.0,1969.0,41582.0,Oregon,Idaho
20.0,27.0,1969.0,41583.0,Washington State,Pacific
38.0,16.0,1969.0,41584.0,Penn State,Boston College
21.0,20.0,1969.0,41585.0,Pittsburgh,Syracuse
33.0,6.0,1969.0,41586.0,Princeton,Brown
22.0,49.0,1969.0,41587.0,Illinois,Purdue
45.0,18.0,1969.0,41588.0,Richmond,The Citadel
20.0,48.0,1969.0,41589.0,Fresno State,San Diego State
7.0,27.0,1969.0,41590.0,California-Santa Barbara,Santa Clara
9.0,14.0,1969.0,41591.0,California,USC
23.0,24.0,1969.0,41592.0,Louisiana Tech,Southern Mississippi
0.0,33.0,1969.0,41593.0,Oregon State,Stanford
3.0,17.0,1969.0,41594.0,Georgia,Tennessee
14.0,45.0,1969.0,41595.0,SMU,Texas
14.0,31.0,1969.0,41596.0,Baylor,TCU
24.0,14.0,1969.0,41597.0,Texas Tech,Rice
16.0,17.0,1969.0,41598.0,Colorado State,UTEP
10.0,14.0,1969.0,41599.0,Miami (OH),Toledo
57.0,14.0,1969.0,41600.0,UCLA,Washington
27.0,7.0,1969.0,41601.0,Utah,Utah State
23.0,26.0,1969.0,41602.0,Tulane,Vanderbilt
48.0,7.0,1969.0,41603.0,Virginia Tech,William & Mary
7.0,41.0,1969.0,41604.0,Texas-Arlington,West Texas A&M
6.0,7.0,1969.0,41605.0,Kentucky,West Virginia
30.0,10.0,1969.0,41606.0,Miami,Navy
38.0,13.0,1969.0,41607.0,Air Force,Utah State
17.0,48.0,1969.0,41608.0,New Mexico,Arizona State
6.0,30.0,1969.0,41609.0,Rice,Arkansas
17.0,17.0,1969.0,41610.0,Army,Oregon
52.0,13.0,1969.0,41611.0,Auburn,Mississippi State
16.0,23.0,1969.0,41612.0,Ohio,Bowling Green
21.0,3.0,1969.0,41613.0,BYU,San José State
21.0,35.0,1969.0,41614.0,Boston College,Buffalo
28.0,6.0,1969.0,41615.0,California-Santa Barbara,Cal State Los Angeles
21.0,31.0,1969.0,41616.0,Louisville,Cincinnati
40.0,28.0,1969.0,41617.0,The Citadel,Maine
28.0,7.0,1969.0,41618.0,Colgate,Bucknell
14.0,17.0,1969.0,41619.0,Kansas,Colorado
28.0,22.0,1969.0,41620.0,Connecticut,Rutgers
14.0,7.0,1969.0,41621.0,Cornell,Brown
7.0,37.0,1969.0,41622.0,Columbia,Dartmouth
27.0,42.0,1969.0,41623.0,East Carolina,Davidson
20.0,27.0,1969.0,41624.0,Villanova,Dayton
34.0,27.0,1969.0,41625.0,Duke,Clemson
10.0,10.0,1969.0,41626.0,Florida State,Virginia Tech
13.0,13.0,1969.0,41627.0,Georgia,Florida
14.0,47.0,1969.0,41628.0,Tulsa,Houston
17.0,28.0,1969.0,41629.0,Indiana,Iowa
